ENSG,baseMean,log2FoldChange,lfcSE,pvalue,padj,Symbol,absLFC
ENSG00000178055.13,3.786138353,-2.305264796,0.356456804,0.000464567,0.001644148,PRSS42P,2.305264796
ENSG00000260633.1,24.01760497,-2.304355541,0.281600839,2.13E-17,6.20E-16,AC010207.1,2.304355541
ENSG00000263207.2,1.584554465,-2.303878752,0.659508958,6.45E-05,0.000276341,AC109462.2,2.303878752
ENSG00000148798.11,22.72419052,2.302664731,0.650722408,3.66E-05,0.000164659,INA,2.302664731
ENSG00000272592.1,0.850735243,-2.302360105,0.716937396,0.000101455,0.000416723,AL451049.1,2.302360105
ENSG00000171236.10,2174.147463,2.302243066,0.39237121,4.90E-10,5.14E-09,LRG1,2.302243066
ENSG00000225007.1,1.248660355,2.301190771,0.575883604,4.63E-06,2.49E-05,AC000067.1,2.301190771
ENSG00000145721.12,5.403009661,2.300408537,0.560231407,4.29E-06,2.32E-05,LIX1,2.300408537
ENSG00000213013.4,14.83582998,2.300355436,0.349462467,6.17E-12,8.58E-11,RPS15AP36,2.300355436
ENSG00000108106.14,705.767023,2.300333116,0.206702691,1.14E-29,1.26E-27,UBE2S,2.300333116
ENSG00000250620.2,34.49467306,-2.300122221,0.486361899,2.15E-07,1.47E-06,LINC02515,2.300122221
ENSG00000197641.12,7.877418244,-2.299834925,0.661538347,4.52E-05,0.000199685,SERPINB13,2.299834925
ENSG00000145451.13,442.7944902,-2.299483627,0.75567593,0.000183588,0.000711954,GLRA3,2.299483627
ENSG00000250305.9,655.0857679,-2.298705493,0.291399566,3.37E-16,8.37E-15,TRMT9B,2.298705493
ENSG00000239622.1,5.737108426,-2.298479858,0.544711758,2.84E-06,1.58E-05,AC005165.2,2.298479858
ENSG00000272666.1,12.58437909,2.297637539,0.450185879,4.06E-08,3.12E-07,KLHDC7B-DT,2.297637539
ENSG00000131153.9,834.1349534,2.297397726,0.232218315,4.70E-24,2.70E-22,GINS2,2.297397726
ENSG00000182583.12,3.525682459,2.297147795,0.857318255,0.000566777,0.001965508,VCX,2.297147795
ENSG00000121853.4,0.949672952,2.296948349,1.108229249,0.004844261,0.013212661,GHSR,2.296948349
ENSG00000183807.8,99.50422116,-2.296877832,0.251176611,6.41E-21,2.73E-19,FAM162B,2.296877832
ENSG00000286733.1,48.32196581,2.296734773,0.431361856,1.06E-08,9.01E-08,LINC02348,2.296734773
ENSG00000274209.4,31.2063896,-2.296428867,0.554301459,3.21E-06,1.78E-05,ANTXRL,2.296428867
ENSG00000143512.13,60.76787177,2.296120392,0.430719148,1.05E-08,8.89E-08,HHIPL2,2.296120392
ENSG00000144031.12,126.9496272,-2.296066697,0.253306116,1.31E-20,5.41E-19,ANKRD53,2.296066697
ENSG00000100162.15,230.7294501,2.295860256,0.247902885,2.42E-21,1.09E-19,CENPM,2.295860256
ENSG00000151914.20,33697.07164,-2.295608935,0.206425641,3.76E-30,4.41E-28,DST,2.295608935
ENSG00000231916.1,2.60902216,-2.295236889,0.52028142,9.36E-07,5.70E-06,AC006033.1,2.295236889
ENSG00000179314.14,311.4297635,-2.295217094,0.298328407,1.52E-15,3.48E-14,WSCD1,2.295217094
ENSG00000167117.10,2.71581509,2.295175029,0.638601128,3.25E-05,0.000148043,ANKRD40CL,2.295175029
ENSG00000278931.1,9.668682485,-2.29486481,0.497220974,3.58E-07,2.35E-06,CR381670.1,2.29486481
ENSG00000251370.1,0.885265965,-2.294101604,0.683639384,7.15E-05,0.00030331,SEMA5A-AS1,2.294101604
ENSG00000141404.17,607.0886875,-2.293878728,0.230046684,2.35E-24,1.41E-22,GNAL,2.293878728
ENSG00000244414.7,3.475336264,-2.293641268,0.658798997,4.10E-05,0.000182243,CFHR1,2.293641268
ENSG00000159224.4,0.929458441,2.292985074,1.22740893,0.007800908,0.020036015,GIP,2.292985074
ENSG00000277235.1,3.879975404,2.292697387,0.510853589,7.19E-07,4.46E-06,AL035420.3,2.292697387
ENSG00000100448.4,214.2961287,-2.291176786,0.337030291,1.15E-12,1.79E-11,CTSG,2.291176786
ENSG00000226133.6,2.165746811,-2.290760953,0.418654682,6.71E-09,5.88E-08,LINC02794,2.290760953
ENSG00000224609.8,31.35855574,-2.290071631,0.251613047,7.86E-21,3.32E-19,HSD52,2.290071631
ENSG00000109794.13,435.9952926,-2.289886018,0.234178989,1.53E-23,8.41E-22,FAM149A,2.289886018
ENSG00000241679.2,4.330208688,-2.289251637,0.375138105,1.50E-10,1.71E-09,AC018450.1,2.289251637
ENSG00000105205.7,1.854363806,-2.28923589,1.008597539,0.001590578,0.004937515,CLC,2.28923589
ENSG00000276308.1,1.643560624,-2.28904905,0.75349454,0.000215917,0.000822065,AC078880.4,2.28904905
ENSG00000251218.1,0.704453159,-2.288950348,0.781017443,0.000494113,0.00173729,AC103764.1,2.288950348
ENSG00000214319.2,10.58213853,2.28883264,0.96929966,0.001253166,0.004001413,CXADRP1,2.28883264
ENSG00000007372.24,24.69405481,2.288807746,0.617876718,1.97E-05,9.38E-05,PAX6,2.288807746
ENSG00000085552.17,2100.593798,2.28875292,0.267448337,1.64E-18,5.42E-17,IGSF9,2.28875292
ENSG00000259430.2,16.49357252,-2.288710037,0.46368281,8.45E-08,6.18E-07,CERS3-AS1,2.288710037
ENSG00000239268.3,0.910504086,-2.28857448,0.891461825,0.001189314,0.003818947,AC092691.1,2.28857448
ENSG00000286734.1,1.945246927,2.288542493,0.785984743,0.000296979,0.001098337,AC133530.1,2.288542493
ENSG00000204052.4,109.7891524,2.28848936,0.241894173,3.58E-22,1.72E-20,LRRC73,2.28848936
ENSG00000114757.19,68.68082846,2.288430107,0.38693231,0.007633418,0.019658529,PEX5L,2.288430107
ENSG00000184557.4,8822.74693,-2.287873446,0.323442617,1.64E-13,2.84E-12,SOCS3,2.287873446
ENSG00000178878.13,4733.500907,-2.287208469,0.271509791,2.87E-18,9.29E-17,APOLD1,2.287208469
ENSG00000106034.18,3102.704156,-2.287157895,0.37078308,7.34E-11,8.76E-10,CPED1,2.287157895
ENSG00000237650.2,5.125042915,-2.287119108,0.976118758,0.001412903,0.004447476,OR11Q1P,2.287119108
ENSG00000215165.3,1.704882387,2.286064864,0.642442134,3.97E-05,0.000177281,TCEA1P3,2.286064864
ENSG00000267201.1,4.236753182,2.284772853,0.447880091,3.51E-08,2.73E-07,LINC01775,2.284772853
ENSG00000232949.2,14.96797682,-2.284410186,0.309248865,2.08E-14,4.08E-13,AC002480.2,2.284410186
ENSG00000259407.1,34.23157312,-2.283204977,0.238125217,8.87E-23,4.51E-21,AC021739.2,2.283204977
ENSG00000214077.4,62.74649371,2.282166613,0.346501161,5.11E-12,7.20E-11,GNAQP1,2.282166613
ENSG00000005249.13,9912.387869,-2.281833614,0.353885192,1.40E-11,1.86E-10,PRKAR2B,2.281833614
ENSG00000070371.16,271.2816623,-2.28146442,0.195845227,5.50E-05,0.000238637,CLTCL1,2.28146442
ENSG00000227954.7,3.109980314,-2.280550612,0.52034426,1.15E-06,6.87E-06,TARID,2.280550612
ENSG00000143590.14,562.5016533,2.280075293,0.324942647,2.52E-13,4.29E-12,EFNA3,2.280075293
ENSG00000185448.10,0.931370207,2.279308834,1.405176902,0.014712538,0.034691918,FAM47A,2.279308834
ENSG00000259120.3,7.395249985,2.279217304,0.400855806,0.00038656,0.001393176,SMIM6,2.279217304
ENSG00000149926.13,48.82441989,2.279119536,0.368036241,6.26E-11,7.55E-10,TLCD3B,2.279119536
ENSG00000166405.15,393.8035227,-2.27896051,0.353482914,1.22E-11,1.63E-10,RIC3,2.27896051
ENSG00000165863.17,200.379126,2.277881738,0.515498773,1.01E-06,6.13E-06,C10orf82,2.277881738
ENSG00000231924.10,1.31588628,-2.277844488,0.736325763,8.83E-05,0.000367628,PSG1,2.277844488
ENSG00000103647.13,565.4532789,-2.277695568,0.203713031,5.65E-30,6.53E-28,CORO2B,2.277695568
ENSG00000261296.1,0.885963594,-2.277506873,0.822166234,0.000590811,0.002042003,AC126323.6,2.277506873
ENSG00000224520.2,72.15798947,2.27707991,0.38292401,3.06E-10,3.32E-09,KRT8P45,2.27707991
ENSG00000163513.19,16681.27868,-2.276399364,0.184457195,5.39E-36,1.35E-33,TGFBR2,2.276399364
ENSG00000184005.11,311.7811064,-2.275730855,0.231363258,9.36E-24,5.23E-22,ST6GALNAC3,2.275730855
ENSG00000277022.1,12.85452015,2.275137628,0.413614143,4.31E-09,3.90E-08,AL031663.3,2.275137628
ENSG00000137648.19,203.2236049,2.275137004,0.626397396,2.60E-05,0.000120626,TMPRSS4,2.275137004
ENSG00000177133.11,49.80798027,-2.274967351,0.316945391,7.13E-14,1.30E-12,PRDM16-DT,2.274967351
ENSG00000235060.1,0.922667088,2.274151278,0.895337442,0.001381983,0.00436343,VDAC1P4,2.274151278
ENSG00000270930.1,23.66721944,2.274077792,0.574342914,7.44E-06,3.83E-05,GRAMD4P8,2.274077792
ENSG00000229720.1,3.199613246,2.273955755,0.462871191,1.19E-07,8.48E-07,AL109924.1,2.273955755
ENSG00000159433.12,1225.413053,-2.273770018,0.188103979,1.12E-34,2.34E-32,STARD9,2.273770018
ENSG00000250327.1,18.47203573,-2.27300568,0.258072874,1.59E-19,5.81E-18,RPSAP70,2.27300568
ENSG00000147869.5,1.390532742,-2.272827776,0.592294452,1.16E-05,5.73E-05,CER1,2.272827776
ENSG00000280265.1,0.908645177,2.27245871,0.824719971,0.000818734,0.002738686,AC130456.7,2.27245871
ENSG00000106714.17,195.4429774,-2.27219582,0.384643425,3.77E-10,4.03E-09,CNTNAP3,2.27219582
ENSG00000176635.18,3.375560778,-2.272112411,0.666869428,6.47E-05,0.000277035,HORMAD2,2.272112411
ENSG00000223657.2,1.168509392,2.271845335,0.618217789,1.52E-05,7.38E-05,KRT8P51,2.271845335
ENSG00000179388.9,4553.54109,-2.271835511,0.386348469,4.18E-10,4.45E-09,EGR3,2.271835511
ENSG00000167194.7,1.583232173,2.271827071,0.607443072,1.92E-05,9.12E-05,C16orf92,2.271827071
ENSG00000243806.1,5.662038878,-2.27140681,0.434745549,1.61E-08,1.32E-07,RPL7P18,2.27140681
ENSG00000270748.1,3.274962175,-2.268309229,0.49529515,4.66E-07,3.00E-06,IGKV2OR2-1,2.268309229
ENSG00000269097.1,1.348320249,-2.268154097,0.577839996,9.62E-06,4.84E-05,TPRG1LP1,2.268154097
ENSG00000157168.20,878.1509395,-2.268146958,0.37729897,1.97E-10,2.21E-09,NRG1,2.268146958
ENSG00000248954.1,4.719255995,2.26794039,0.548988975,4.28E-06,2.31E-05,AC027801.2,2.26794039
ENSG00000215807.4,1.201279788,2.267690024,0.56195084,3.76E-06,2.05E-05,KRT18P65,2.267690024
ENSG00000286124.1,3.104917265,-2.26761407,0.358840205,4.59E-19,1.60E-17,AC084277.1,2.26761407
ENSG00000266120.1,3.231450921,2.267071862,0.870285423,8.62E-06,4.37E-05,AC104984.4,2.267071862
ENSG00000258311.5,58.993104,-2.266938408,0.3027098,6.86E-15,1.43E-13,AC009779.3,2.266938408
ENSG00000160345.13,355.4379538,2.266457536,0.228661509,4.33E-24,2.50E-22,C9orf116,2.266457536
ENSG00000180354.16,7170.819085,-2.266071924,0.281834208,9.27E-17,2.48E-15,MTURN,2.266071924
ENSG00000287225.1,1.177345373,2.266009706,1.449731421,0.013396542,0.032027127,Z84468.2,2.266009706
ENSG00000236212.2,15.3104158,2.265950003,0.833704596,0.000514728,0.001803156,AC009262.1,2.265950003
ENSG00000255136.3,2.707173796,-2.265004235,0.359340939,4.90E-11,6.01E-10,AP001972.3,2.265004235
ENSG00000235563.1,2.081638116,-2.264263777,0.489352804,5.29E-07,3.37E-06,AL445183.2,2.264263777
ENSG00000172867.4,4.800029421,2.264088348,0.573687201,8.38E-06,4.26E-05,KRT2,2.264088348
ENSG00000250241.6,3.541971255,2.264042684,0.500794663,0.02163053,0.048272098,AC105383.1,2.264042684
ENSG00000256124.6,360.1883118,-2.263311959,0.587703241,1.09E-05,5.43E-05,LINC01152,2.263311959
ENSG00000117586.11,373.1511503,2.263253191,0.266106594,2.13E-18,6.95E-17,TNFSF4,2.263253191
ENSG00000254545.1,1.105126085,2.262678692,0.596903747,1.25E-05,6.18E-05,AL354919.2,2.262678692
ENSG00000165457.14,1298.905187,-2.262653149,0.311044613,3.85E-14,7.27E-13,FOLR2,2.262653149
ENSG00000263870.1,0.611074309,-2.262169814,1.160988873,0.013576997,0.032385618,AC015917.1,2.262169814
ENSG00000153064.12,324.4526956,-2.261907191,0.354069587,1.76E-11,2.30E-10,BANK1,2.261907191
ENSG00000248874.5,25.47618608,2.261148131,0.770286337,0.000272925,0.001017466,C5orf17,2.261148131
ENSG00000131187.10,134.1118662,2.260828636,0.279123653,6.44E-17,1.75E-15,F12,2.260828636
ENSG00000175946.8,87.14494898,-2.260655431,0.33309449,2.28E-13,3.91E-12,KLHL38,2.260655431
ENSG00000267519.6,1692.363341,-2.260548355,0.247265872,6.81E-21,2.89E-19,AC020916.1,2.260548355
ENSG00000157782.9,77.43554245,-2.260044858,0.237729163,2.24E-22,1.10E-20,CABP1,2.260044858
ENSG00000214725.9,11.9224787,2.259529727,0.383684248,4.64E-10,4.89E-09,CDIPTOSP,2.259529727
ENSG00000256812.2,4.554717808,-2.258921257,0.418193639,9.26E-09,7.96E-08,CAPNS2,2.258921257
ENSG00000283445.1,27.75888628,-2.258245186,0.318227644,1.66E-13,2.88E-12,AL136985.3,2.258245186
ENSG00000251189.1,4.581193276,-2.257798792,0.35149993,1.86E-11,2.42E-10,AC010425.1,2.257798792
ENSG00000111247.15,443.5665385,2.257581583,0.220397486,1.46E-25,1.01E-23,RAD51AP1,2.257581583
ENSG00000130234.12,25.88599511,-2.256902698,0.296144309,2.44E-25,1.64E-23,ACE2,2.256902698
ENSG00000233978.1,0.428811326,-2.25683653,1.089595124,0.019740772,0.04467403,LINC02590,2.25683653
ENSG00000273923.1,1.697699666,-2.256622826,0.510060648,1.19E-06,7.09E-06,AC104260.1,2.256622826
ENSG00000151623.15,1193.339742,-2.256532645,0.298917448,4.92E-15,1.05E-13,NR3C2,2.256532645
ENSG00000168356.13,91.26940455,-2.256495121,0.251976827,4.13E-20,1.61E-18,SCN11A,2.256495121
ENSG00000162482.5,661.1660777,2.256368337,0.410647335,4.46E-09,4.02E-08,AKR7A3,2.256368337
ENSG00000237234.7,20.93378268,-2.25622036,0.381593022,4.17E-10,4.43E-09,Z99289.1,2.25622036
ENSG00000080618.17,4.879829353,-2.25584861,0.528222083,0.00139242,0.004392502,CPB2,2.25584861
ENSG00000259925.1,4.465860092,2.255476662,0.727975947,0.000172955,0.000674312,AC130456.2,2.255476662
ENSG00000264425.1,8.017418881,2.255309059,0.357344689,4.47E-11,5.52E-10,MIR4653,2.255309059
ENSG00000227440.1,9.324718435,2.25487713,0.338735026,3.09E-12,4.53E-11,ATP5MC1P4,2.25487713
ENSG00000259669.6,0.912157232,-2.25470008,1.082589326,0.002397981,0.007125416,AC084759.2,2.25470008
ENSG00000154734.16,8688.998372,-2.254484535,0.256948795,1.72E-19,6.25E-18,ADAMTS1,2.254484535
ENSG00000249258.2,4.353385053,-2.254447695,0.352575266,2.08E-11,2.70E-10,AC079193.2,2.254447695
ENSG00000287575.1,7.046448281,-2.254428164,0.296630074,3.39E-15,7.37E-14,AL390755.3,2.254428164
ENSG00000160867.15,896.3869975,2.253945086,0.456447257,8.45E-08,6.18E-07,FGFR4,2.253945086
ENSG00000231638.1,27.40254559,-2.253578977,0.4687377,1.57E-07,1.09E-06,LUARIS,2.253578977
ENSG00000169347.17,823.3701748,2.253325219,0.587540897,1.26E-05,6.21E-05,GP2,2.253325219
ENSG00000229404.6,8.294685422,2.252959475,0.848999053,0.000591799,0.0020447,LINC00858,2.252959475
ENSG00000110243.12,1.793694339,2.252486107,0.868570544,0.000898987,0.002975216,APOA5,2.252486107
ENSG00000166250.12,5290.169449,-2.252306386,0.263363426,1.38E-18,4.61E-17,CLMP,2.252306386
ENSG00000286407.1,13.45459914,2.252223749,0.38013431,3.28E-10,3.54E-09,AC004863.1,2.252223749
ENSG00000252835.1,4.400141446,2.251782584,0.490492986,4.39E-07,2.84E-06,SCARNA21,2.251782584
ENSG00000225107.1,2.49344702,2.250540098,0.94751805,0.001438685,0.004518132,AC092484.1,2.250540098
ENSG00000171094.18,37.44654029,-2.250413159,0.312187308,6.88E-14,1.26E-12,ALK,2.250413159
ENSG00000164736.6,498.7125083,-2.249868661,0.243849938,3.08E-21,1.37E-19,SOX17,2.249868661
ENSG00000169291.10,1032.244261,-2.249854532,0.197191337,3.95E-31,5.22E-29,SHE,2.249854532
ENSG00000160801.14,299.1278566,-2.249157311,0.278281528,7.12E-17,1.93E-15,PTH1R,2.249157311
ENSG00000225938.1,22.2681089,-2.248554152,0.259830336,5.56E-19,1.93E-17,AL109741.1,2.248554152
ENSG00000162444.12,1622.41554,-2.248475096,0.276755534,4.59E-17,1.28E-15,RBP7,2.248475096
ENSG00000242207.1,2.092009296,2.248237943,0.937335776,0.001394695,0.004398619,HOXB-AS4,2.248237943
ENSG00000134531.10,22574.63494,-2.248083352,0.191108587,7.00E-33,1.14E-30,EMP1,2.248083352
ENSG00000267147.2,8.321698718,2.247650141,0.53351308,2.68E-06,1.51E-05,LINC01842,2.247650141
ENSG00000233900.1,0.650730901,-2.246919398,1.292214874,0.01921601,0.043677702,RPL17P35,2.246919398
ENSG00000259928.1,2.162311901,-2.246012908,0.54998342,5.06E-06,2.70E-05,AC011840.2,2.246012908
ENSG00000248965.1,1.991427829,-2.245761786,0.514273163,1.32E-06,7.82E-06,AC011389.1,2.245761786
ENSG00000280048.1,1.969807297,-2.245526204,0.448885696,5.39E-08,4.07E-07,AC012409.5,2.245526204
ENSG00000162367.11,336.1327851,-2.245399984,0.197121966,5.27E-31,6.92E-29,TAL1,2.245399984
ENSG00000227218.7,119.2092459,2.245217185,0.369133785,1.33E-10,1.53E-09,AL157935.1,2.245217185
ENSG00000276180.1,686.1604986,2.244943295,0.270975019,1.37E-17,4.08E-16,H4C9,2.244943295
ENSG00000286081.1,27.47177364,-2.244784918,0.438572654,3.87E-14,7.31E-13,AC016682.1,2.244784918
ENSG00000185897.7,5.832292226,-2.243946122,0.482056391,2.81E-07,1.88E-06,FFAR3,2.243946122
ENSG00000231802.1,0.722816281,-2.243468021,0.918525132,0.00175917,0.005400689,DNAJB6P3,2.243468021
ENSG00000203857.10,6.501571543,-2.242995741,0.718519473,3.22E-11,4.07E-10,HSD3B1,2.242995741
ENSG00000178401.16,917.4610889,2.242905028,0.346219703,1.01E-11,1.37E-10,DNAJC22,2.242905028
ENSG00000226676.1,1.579973919,-2.242568577,0.471125594,1.24E-07,8.81E-07,LINC02679,2.242568577
ENSG00000277135.1,8.328566043,-2.24215644,0.283378076,3.47E-16,8.62E-15,AC012409.3,2.24215644
ENSG00000263611.2,0.616646796,-2.241523824,0.864392669,0.001961054,0.005956243,AC068408.1,2.241523824
ENSG00000162814.11,220.6504377,2.241346536,0.217866816,9.24E-26,6.61E-24,SPATA17,2.241346536
ENSG00000203710.12,214.7501602,-2.240702208,0.349632227,1.60E-11,2.11E-10,CR1,2.240702208
ENSG00000240596.1,1.487402054,2.240088777,1.105468579,0.002384841,0.007088304,KCNAB1-AS2,2.240088777
ENSG00000165795.23,15373.77601,-2.239983115,0.307351549,2.60E-14,5.03E-13,NDRG2,2.239983115
ENSG00000173114.13,409.5080016,-2.239832022,0.40365889,2.95E-09,2.74E-08,LRRN3,2.239832022
ENSG00000279711.1,6.25142068,-2.239766601,0.427387317,1.43E-08,1.18E-07,AP004782.1,2.239766601
ENSG00000261241.7,15.09180286,2.23947652,0.656324692,5.90E-05,0.000255152,LINC02128,2.23947652
ENSG00000168828.5,6.274263367,2.239044462,0.477589256,2.60E-07,1.75E-06,OR13J1,2.239044462
ENSG00000249742.2,3.312490664,-2.238311567,0.526482295,2.74E-06,1.54E-05,AC110772.1,2.238311567
ENSG00000288541.1,3.857040338,-2.237671152,0.433001831,3.58E-08,2.78E-07,AL353732.2,2.237671152
ENSG00000157765.13,2782.881239,-2.237618402,0.579550862,1.06E-05,5.28E-05,SLC34A2,2.237618402
ENSG00000085999.13,160.3320645,2.237481722,0.247545258,1.88E-20,7.62E-19,RAD54L,2.237481722
ENSG00000115507.10,140.6527575,2.237382509,0.373514306,2.38E-10,2.63E-09,OTX1,2.237382509
ENSG00000172508.10,91.326457,-2.237257378,0.179235114,0.015243644,0.035753256,CARNS1,2.237257378
ENSG00000217159.2,3.153664323,2.237189315,0.560421779,6.94E-06,3.60E-05,LARP1P1,2.237189315
ENSG00000133401.16,5578.857388,-2.236794571,0.341774812,5.91E-12,8.25E-11,PDZD2,2.236794571
ENSG00000067048.17,1.218608771,-2.236337951,1.088748596,0.004116364,0.011462096,DDX3Y,2.236337951
ENSG00000272505.1,72.17269889,-2.235914802,0.285970708,6.53E-16,1.57E-14,AC104964.3,2.235914802
ENSG00000235840.1,4.690066747,-2.23590634,0.404070934,3.76E-09,3.43E-08,AC012363.2,2.23590634
ENSG00000150275.19,3.546130814,-2.235766057,0.524041644,2.35E-06,1.33E-05,PCDH15,2.235766057
ENSG00000229836.1,8.460322675,2.235762591,0.560420957,7.22E-06,3.73E-05,AL671883.1,2.235762591
ENSG00000162551.14,2055.830836,-2.235274431,0.233182395,1.04E-22,5.25E-21,ALPL,2.235274431
ENSG00000183379.9,10.7361743,-2.235149706,0.251881336,7.82E-10,7.97E-09,SYNDIG1L,2.235149706
ENSG00000205089.8,80.73478773,2.23454449,0.373447743,2.56E-10,2.81E-09,CCNI2,2.23454449
ENSG00000260265.1,47.72527183,2.234370841,0.875071115,0.000807983,0.002706644,LINC02562,2.234370841
ENSG00000196866.3,0.616558989,2.234178249,0.923881731,0.003934188,0.011019655,H2AC7,2.234178249
ENSG00000169436.17,256.6173606,2.233762705,0.447138225,6.33E-08,4.72E-07,COL22A1,2.233762705
ENSG00000203363.2,1.142347993,-2.232877282,0.56978602,6.43E-06,3.36E-05,GPR160P1,2.232877282
ENSG00000274719.1,1.375217355,-2.232354907,0.587591604,1.30E-05,6.38E-05,AC012653.2,2.232354907
ENSG00000184471.8,0.779653961,2.232191502,1.282134752,0.014498881,0.034270399,C1QTNF8,2.232191502
ENSG00000158125.10,867.8487974,-2.232122585,0.445934568,5.38E-08,4.07E-07,XDH,2.232122585
ENSG00000261997.1,23.0998369,-2.231573264,0.296305823,6.16E-15,1.29E-13,AC007336.1,2.231573264
ENSG00000180044.5,155.0692186,2.231230541,0.246868757,1.83E-20,7.46E-19,C3orf80,2.231230541
ENSG00000215187.12,62.67129436,-2.231125883,0.306684749,5.24E-06,2.78E-05,FAM166B,2.231125883
ENSG00000271377.1,1.416357216,2.23063441,0.630093242,4.67E-05,0.000205543,IFITM3P8,2.23063441
ENSG00000259500.1,6.868805442,2.23056145,0.437201624,4.01E-08,3.09E-07,KRT8P24,2.23056145
ENSG00000135114.12,823.1821026,2.230018534,0.350640381,2.30E-11,2.96E-10,OASL,2.230018534
ENSG00000204338.8,142.3576084,2.22944391,0.417711841,1.04E-08,8.84E-08,CYP21A1P,2.22944391
ENSG00000206013.2,6.187608976,2.228535697,0.821140521,0.000571154,0.00197939,IFITM5,2.228535697
ENSG00000231467.2,1.417271777,2.228244708,0.808970577,0.00065917,0.002251139,AL022314.1,2.228244708
ENSG00000228325.5,2.959328737,-2.227821866,0.568473745,7.03E-06,3.64E-05,IGKV3D-7,2.227821866
ENSG00000166924.9,52.65580785,-2.2277485,0.287360278,1.04E-15,2.42E-14,NYAP1,2.2277485
ENSG00000231918.1,0.834655863,-2.227655763,0.938911802,0.001124615,0.003635863,AC007402.1,2.227655763
ENSG00000147576.17,174.1964984,-2.22755238,0.264179496,3.55E-18,1.13E-16,ADHFE1,2.22755238
ENSG00000252469.1,1.252685922,-2.227243243,0.626502125,4.38E-05,0.000194205,RNU7-160P,2.227243243
ENSG00000184905.9,83.53217325,-2.226976074,0.378056333,4.34E-10,4.61E-09,TCEAL2,2.226976074
ENSG00000287785.1,0.625122973,2.226840728,0.799896736,0.001607385,0.00498492,AC103833.2,2.226840728
ENSG00000227154.4,1.521253429,-2.226263715,0.660841004,8.85E-05,0.000368236,MKRN6P,2.226263715
ENSG00000144655.15,5179.346639,-2.226210798,0.201904487,3.29E-29,3.41E-27,CSRNP1,2.226210798
ENSG00000238755.3,11.32451342,-2.225686932,0.388377006,9.63E-10,9.64E-09,LINC02006,2.225686932
ENSG00000171992.13,13720.02557,-2.224760333,0.293307372,2.56E-15,5.67E-14,SYNPO,2.224760333
ENSG00000101198.15,15.24461701,2.224358616,0.377227148,4.17E-10,4.43E-09,NKAIN4,2.224358616
ENSG00000121101.16,190.5340695,2.223443047,0.398639809,2.75E-09,2.57E-08,TEX14,2.223443047
