ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
R-HSA-157118,Signaling by NOTCH,29/428,228/11230,0.12719298245614036,3.3373298901459254,7.097280258830476,1.0728236219024301e-8,9.881728868888389e-8,7.42844113339262e-8,H3C12/H2BC17/H3C10/DLGAP5/H3C2/H2AC14/H2BC13/H3C8/H2BC9/H4C14/E2F1/H3C3/H2BC6/H2BC7/H3C7/H2AC4/H2BC14/H2BC10/H2AC18/PSMD3/H3C13/TACC3/H2AC7/H4C9/H2BC3/H2AX/H2BC11/H2BC15/STAT1,29
R-HSA-9764265,Regulation of CDH1 Expression and Function,27/428,201/11230,0.13432835820895522,3.524550146463942,7.188765235637981,1.0759842931388349e-8,9.881728868888389e-8,7.42844113339262e-8,WT1/H3C12/H2BC17/H3C10/H3C2/H2AC14/H2BC13/H3C8/H2BC9/H4C14/H3C3/H2BC6/H2BC7/H3C7/H2AC4/H2BC14/H2BC10/EZH2/H2AC18/PSMD3/H3C13/H2AC7/H4C9/H2BC3/H2AX/H2BC11/H2BC15,27
R-HSA-9764274,Regulation of Expression and Function of Type I Classical Cadherins,27/428,201/11230,0.13432835820895522,3.524550146463942,7.188765235637981,1.0759842931388349e-8,9.881728868888389e-8,7.42844113339262e-8,WT1/H3C12/H2BC17/H3C10/H3C2/H2AC14/H2BC13/H3C8/H2BC9/H4C14/H3C3/H2BC6/H2BC7/H3C7/H2AC4/H2BC14/H2BC10/EZH2/H2AC18/PSMD3/H3C13/H2AC7/H4C9/H2BC3/H2AX/H2BC11/H2BC15,27
R-HSA-1474228,Degradation of the extracellular matrix,22/428,138/11230,0.15942028985507245,4.182920222131924,7.488601234062834,1.0842320414372247e-8,9.881728868888389e-8,7.42844113339262e-8,COL10A1/COL11A1/MMP1/MMP11/MMP13/FN1/SPP1/MMP9/SCUBE3/ACAN/COL1A1/COL5A1/ADAM8/COL5A2/COL1A2/COL8A1/COL3A1/COL12A1/MMP14/COL6A3/CTSD/COL8A2,22
R-HSA-3247509,Chromatin modifying enzymes,32/428,271/11230,0.11808118081180811,3.098251543263096,6.959805006800286,1.1528906890223041e-8,1.041611674690586e-7,7.830159187684666e-8,H2AC13/H3C12/H2BC17/H3C10/H2AC17/H3C2/H2AC14/H2BC13/H3C8/H2BC9/H2AC16/H4C14/H3C3/H2BC6/H2BC7/H3C7/H2AC4/H2BC14/H2AC12/H2BC10/EZH2/H2AC18/H3C13/H2AC11/H2BC18/H2AC7/H4C9/H2BC3/H2AX/H2BC11/H2BC15/H2AC21,32
R-HSA-5689880,Ub-specific processing proteases,27/428,203/11230,0.1330049261083744,3.4898255144790755,7.1257172208013735,1.3348792255726303e-8,1.1956375132499682e-7,8.988025275634229e-8,H2AC13/H2BC17/CLSPN/CDC20/H2AC17/H2AC14/H2BC13/H2BC9/H2AC16/H2BC6/H2BC7/CCNA2/H2AC4/H2BC14/H2AC12/H2BC10/H2AC18/PSMD3/H2AC11/H2BC18/H2AC7/H2BC3/CDC25A/H2BC11/H2BC15/H2AC21/IFIH1,27
R-HSA-201681,TCF dependent signaling in response to WNT,28/428,219/11230,0.1278538812785388,3.3546707634532495,7.004533335815945,1.7264030025898434e-8,1.5331048886246558e-7,1.1524885541355501e-7,H3C12/H2BC17/H3C10/H3C2/H2AC14/H2BC13/H3C8/H2BC9/H4C14/H3C3/H2BC6/H2BC7/H3C7/LEF1/H2AC4/H2BC14/H2BC10/H2AC18/PSMD3/H3C13/H2AC7/H4C9/H2BC3/H2AX/H2BC11/H2BC15/BCL9/SFRP2,28
R-HSA-453274,Mitotic G2-G2/M phases,26/428,193/11230,0.13471502590673576,3.5346956563846788,7.0699980298815115,1.9071564715256048e-8,1.679267435521274e-7,1.2623640516253335e-7,MYBL2/NEK2/TUBB3/PLK1/TPX2/PKMYT1/CENPF/HJURP/FOXM1/CDK1/TICRR/AURKA/SGO1/GTSE1/HMMR/CDC25C/CCNB2/E2F1/CCNA2/PSMD3/CCNB1/CDC25A/TUBA1C/PLK4/TUBG1/ODF2,26
R-HSA-8878171,Transcriptional regulation by RUNX1,28/428,221/11230,0.12669683257918551,3.3243117520192835,6.946354095143894,2.11076277316402e-8,1.8429264885020306e-7,1.3853922845534747e-7,H3C12/H2BC17/H3C10/H3C2/H2AC14/H2BC13/H3C8/FOXP3/H2BC9/CBX2/H4C14/H3C3/H2BC6/H2BC7/H3C7/H2AC4/H2BC14/H2BC10/H2AC18/PSMD3/H3C13/H2AC7/H4C9/H2BC3/H2AX/H2BC11/H2BC15/RUNX2,28
R-HSA-69206,G1/S Transition,20/428,121/11230,0.1652892561983471,4.336912025951959,7.345820262604186,2.7143325737742382e-8,2.3501596201261945e-7,1.766697166439022e-7,CDC6/RRM2/CDK1/CCNE2/CDC45/TK1/CCNE1/MCM10/E2F1/CCNA2/ORC1/PSMD3/CCNB1/CDC25A/PTK6/MCM2/CDC7/TYMS/DBF4/MCM6,20
R-HSA-418990,Adherens junctions interactions,29/428,240/11230,0.12083333333333333,3.1704633956386292,6.765495033334507,3.425667016929931e-8,2.941543826934048e-7,2.2112613541209297e-7,WT1/H3C12/H2BC17/H3C10/H3C2/H2AC14/H2BC13/H3C8/H2BC9/H4C14/H3C3/H2BC6/H2BC7/H3C7/H2AC4/H2BC14/H2BC10/EZH2/H2AC18/PSMD3/H3C13/H2AC7/H4C9/CDH11/H2BC3/H2AX/ADAM19/H2BC11/H2BC15,29
R-HSA-2022090,Assembly of collagen fibrils and other multimeric structures,14/428,60/11230,0.23333333333333334,6.122274143302181,7.918669106773429,3.848571049727418e-8,3.277594525136711e-7,2.463882414924715e-7,COL10A1/COL11A1/MMP13/MMP9/COL1A1/COL5A1/COL5A2/COL1A2/COL8A1/COL3A1/COL12A1/LOXL1/COL6A3/COL8A2,14
R-HSA-4839726,Chromatin organization,32/428,286/11230,0.11188811188811189,2.9357558329520947,6.600637613929556,4.2254398298533953e-8,3.569294295298925e-7,2.6831633322646294e-7,H2AC13/H3C12/H2BC17/H3C10/H2AC17/H3C2/H2AC14/H2BC13/H3C8/H2BC9/H2AC16/H4C14/H3C3/H2BC6/H2BC7/H3C7/H2AC4/H2BC14/H2AC12/H2BC10/EZH2/H2AC18/H3C13/H2AC11/H2BC18/H2AC7/H4C9/H2BC3/H2AX/H2BC11/H2BC15/H2AC21,32
R-HSA-983189,Kinesins,14/428,61/11230,0.22950819672131148,6.021908993411981,7.828290782501639,4.8236064267951756e-8,4.0417153850324093e-7,3.03829878495927e-7,KIF4A/TUBB3/KIF26B/KIF20A/KIF2C/KIF18B/KIFC1/KIF15/KIF23/KIF11/CENPE/KIFC2/RACGAP1/TUBA1C,14
R-HSA-69275,G2/M Transition,25/428,191/11230,0.13089005235602094,3.4343347849488675,6.75417736122371,6.417603899026725e-8,5.334312360871013e-7,4.0099891310129104e-7,MYBL2/NEK2/TUBB3/PLK1/TPX2/PKMYT1/CENPF/HJURP/FOXM1/CDK1/TICRR/AURKA/SGO1/GTSE1/HMMR/CDC25C/CCNB2/CCNA2/PSMD3/CCNB1/CDC25A/TUBA1C/PLK4/TUBG1/ODF2,25
R-HSA-9839923,Dengue Virus Infection,39/428,401/11230,0.09725685785536159,2.5518563404572676,6.298974690910708,6.580883911643964e-8,5.426617765236569e-7,4.079378331194504e-7,CLEC5A/H2AC13/NEK2/H3C12/H2BC17/H3C10/H2AC17/MMP9/H3C2/H2AC14/P4HA3/H2BC13/H3C8/H2BC9/H2AC16/H4C14/H3C3/H2BC6/H2BC7/H3C7/H2AC4/H2BC14/H2AC12/H2BC10/H2AC18/KPNA2/H3C13/SDC1/H2AC11/H2BC18/H2AC7/H4C9/GPC2/H2BC3/H2BC11/H2BC15/GPC4/H2AC21/IFIH1,39
R-HSA-5689901,Metalloprotease DUBs,11/428,37/11230,0.2972972972972973,7.800580954786563,8.247341235650465,7.567647268719906e-8,6.191169694645656e-7,4.65411875125584e-7,H2AC13/H2AC17/H2AC14/H2AC16/H2AC4/H2AC12/H2AC18/H2AC11/H2AC7/H2AC21/BRCA1,11
R-HSA-8939211,ESR-mediated signaling,27/428,222/11230,0.12162162162162163,3.1911467542308665,6.563478720766252,8.983608974396188e-8,7.292163847185656e-7,5.481774555100306e-7,H3C12/H2BC17/H3C10/MMP9/H3C2/H2AC14/H2BC13/H3C8/H2BC9/H4C14/H3C3/H2BC6/H2BC7/H3C7/H2AC4/H2BC14/H2BC10/H2AC18/KPNA2/H3C13/H2AC7/H4C9/H2BC3/H2AX/H2BC11/H2BC15/CTSD,27
R-HSA-9709603,Impaired BRCA2 binding to PALB2,9/428,24/11230,0.375,9.839369158878505,8.628631507038326,1.2257158715116484e-7,9.872238686051185e-7,7.42130703110276e-7,EXO1/RAD51/RAD51AP1/BRIP1/BLM/XRCC2/BRCA1/BRCA2/RMI1,9
R-HSA-3000178,ECM proteoglycans,15/428,76/11230,0.19736842105263158,5.17861534677816,7.275522865901936,1.370425959999157e-7,1.0952865941839417e-6,8.233652326472669e-7,IBSP/HAPLN1/COMP/FN1/BGN/MATN3/ACAN/COL1A1/COL5A1/COL5A2/COL1A2/ASPN/COL3A1/VCAN/COL6A3,15
R-HSA-9701192,Defective homologous recombination repair (HRR) due to BRCA1 loss of function,9/428,25/11230,0.36,9.445794392523364,8.414821684846393,1.8510930023921515e-7,1.4352877831980936e-6,1.078956015534153e-6,EXO1/RAD51/RAD51AP1/BRIP1/BLM/XRCC2/BRCA1/BRCA2/RMI1,9
R-HSA-9701193,Defective homologous recombination repair (HRR) due to PALB2 loss of function,9/428,25/11230,0.36,9.445794392523364,8.414821684846393,1.8510930023921515e-7,1.4352877831980936e-6,1.078956015534153e-6,EXO1/RAD51/RAD51AP1/BRIP1/BLM/XRCC2/BRCA1/BRCA2/RMI1,9
R-HSA-9704331,Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA1 binding function,9/428,25/11230,0.36,9.445794392523364,8.414821684846393,1.8510930023921515e-7,1.4352877831980936e-6,1.078956015534153e-6,EXO1/RAD51/RAD51AP1/BRIP1/BLM/XRCC2/BRCA1/BRCA2/RMI1,9
R-HSA-9704646,Defective HDR through Homologous Recombination Repair (HRR) due to PALB2 loss of BRCA2/RAD51/RAD51C binding function,9/428,25/11230,0.36,9.445794392523364,8.414821684846393,1.8510930023921515e-7,1.4352877831980936e-6,1.078956015534153e-6,EXO1/RAD51/RAD51AP1/BRIP1/BLM/XRCC2/BRCA1/BRCA2/RMI1,9
R-HSA-5693606,DNA Double Strand Break Response,15/428,78/11230,0.19230769230769232,5.045830337886413,7.137053077547452,1.964881331583032e-7,1.5122308914924222e-6,1.136796840572795e-6,H2BC17/H2BC13/H2BC9/H4C14/H2BC6/H2BC7/H2BC14/H2BC10/KPNA2/H4C9/H2BC3/H2AX/H2BC11/H2BC15/BRCA1,15
R-HSA-5693571,Nonhomologous End-Joining (NHEJ),14/428,68/11230,0.20588235294117646,5.402006597031336,7.247270564800206,2.0682659536812027e-7,1.58009435726086e-6,1.1878121808292976e-6,H2BC17/H2BC13/H2BC9/H4C14/H2BC6/H2BC7/H2BC14/H2BC10/H4C9/H2BC3/H2AX/H2BC11/H2BC15/BRCA1,14
R-HSA-5688426,Deubiquitination,30/428,279/11230,0.10752688172043011,2.821324490001005,6.1320103381673565,2.7244024571048156e-7,2.0661709145488345e-6,1.553212925986764e-6,H2AC13/H2BC17/CLSPN/CDC20/H2AC17/CDK1/H2AC14/H2BC13/H2BC9/H2AC16/H2BC6/H2BC7/CCNA2/H2AC4/H2BC14/H2AC12/H2BC10/H2AC18/PSMD3/H2AC11/H2BC18/H2AC7/NOD2/H2BC3/CDC25A/H2BC11/H2BC15/H2AC21/BRCA1/IFIH1,30
R-HSA-6804116,TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest,7/428,14/11230,0.5,13.119158878504672,9.031457352005873,3.027437641344758e-7,2.279353412577684e-6,1.713469664285134e-6,E2F7/CCNE2/CCNE1/E2F1/E2F8/CCNA2/ARID3A,7
R-HSA-1538133,G0 and Early G1,9/428,27/11230,0.3333333333333333,8.746105919003115,8.021184099010172,3.9672941661742495e-7,2.9442990276107466e-6,2.2133325348130027e-6,CDC6/MYBL2/TOP2A/CDK1/CCNE2/CCNE1/E2F1/CCNA2/CDC25A,9
R-HSA-5693554,Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA),9/428,27/11230,0.3333333333333333,8.746105919003115,8.021184099010172,3.9672941661742495e-7,2.9442990276107466e-6,2.2133325348130027e-6,EXO1/RAD51/RAD51AP1/BRIP1/BLM/XRCC2/BRCA1/BRCA2/RMI1,9
R-HSA-983231,Factors involved in megakaryocyte development and platelet production,22/428,170/11230,0.12941176470588237,3.395547003848269,6.264579613908348,4.884110839622379e-7,3.5990008243742215e-6,2.7054947689434908e-6,KIF4A/H3C12/TUBB3/H3C10/KIF26B/KIF20A/KIF2C/H3C2/KIF18B/H3C8/KIFC1/KIF15/H3C3/KIF23/H3C7/KIF11/H3C13/CENPE/KIFC2/RACGAP1/TUBA1C/CDK5,22
R-HSA-421270,Cell-cell junction organization,29/428,272/11230,0.10661764705882353,2.797467702034085,5.973381304781755,5.175401446428784e-7,3.786790213267258e-6,2.84666261916246e-6,WT1/H3C12/H2BC17/H3C10/H3C2/H2AC14/H2BC13/H3C8/H2BC9/H4C14/H3C3/H2BC6/H2BC7/H3C7/H2AC4/H2BC14/H2BC10/EZH2/H2AC18/PSMD3/H3C13/H2AC7/H4C9/CDH11/H2BC3/H2AX/ADAM19/H2BC11/H2BC15,29
R-HSA-69205,G1/S-Specific Transcription,9/428,28/11230,0.32142857142857145,8.433744993324433,7.8393351050443645,5.651073739678097e-7,4.105920010857023e-6,3.086563647288295e-6,CDC6/RRM2/CDK1/CDC45/TK1/CCNE1/E2F1/ORC1/TYMS,9
R-HSA-5693568,Resolution of D-loop Structures through Holliday Junction Intermediates,10/428,36/11230,0.2777777777777778,7.288421599169263,7.522125739165662,6.075513711881362e-7,4.383651907392177e-6,3.2953444255964697e-6,EXO1/EME1/RAD51/RAD51AP1/BRIP1/BLM/XRCC2/BRCA1/BRCA2/RMI1,10
R-HSA-174143,APC/C-mediated degradation of cell cycle proteins,14/428,75/11230,0.18666666666666668,4.897819314641745,6.7415209216347565,7.372158450861094e-7,5.246351116742929e-6,3.943865587987694e-6,NEK2/UBE2C/PLK1/CDC20/CDK1/AURKB/AURKA/PTTG1/BUB1B/CCNA2/PSMD3/CCNB1/UBE2S/MAD2L1,14
R-HSA-453276,Regulation of mitotic cell cycle,14/428,75/11230,0.18666666666666668,4.897819314641745,6.7415209216347565,7.372158450861094e-7,5.246351116742929e-6,3.943865587987694e-6,NEK2/UBE2C/PLK1/CDC20/CDK1/AURKB/AURKA/PTTG1/BUB1B/CCNA2/PSMD3/CCNB1/UBE2S/MAD2L1,14
R-HSA-5693537,Resolution of D-Loop Structures,10/428,37/11230,0.2702702702702703,7.091437231624148,7.387333787915635,8.045420743366333e-7,5.686525273712666e-6,4.274759893718453e-6,EXO1/EME1/RAD51/RAD51AP1/BRIP1/BLM/XRCC2/BRCA1/BRCA2/RMI1,10
R-HSA-5693565,Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks,14/428,77/11230,0.18181818181818182,4.770603228547154,6.608466388903306,1.0301587484833424e-6,7.231992835636438e-6,5.436541901668848e-6,H2BC17/H2BC13/H2BC9/H4C14/H2BC6/H2BC7/H2BC14/H2BC10/H4C9/H2BC3/H2AX/H2BC11/H2BC15/BRCA1,14
R-HSA-2514853,Condensation of Prometaphase Chromosomes,6/428,11/11230,0.5454545454545454,14.31180968564146,8.792182770449184,1.1621912783931376e-6,8.10413918288906e-6,6.092164807966853e-6,NCAPH/CDK1/NCAPG/CCNB2/CCNB1/SMC4,6
R-HSA-6791312,TP53 Regulates Transcription of Cell Cycle Genes,11/428,48/11230,0.22916666666666666,6.0129478193146415,6.927784944742762,1.3689012890848715e-6,9.48192292906121e-6,7.127893028077016e-6,E2F7/CDK1/CCNE2/AURKA/CCNE1/CDC25C/E2F1/E2F8/CCNA2/CCNB1/ARID3A,11
R-HSA-216083,Integrin cell surface interactions,14/428,84/11230,0.16666666666666666,4.373052959501558,6.176516737273185,3.0503328269939903e-6,2.0988713955276528e-5,1.577795021003514e-5,IBSP/COL10A1/COMP/FN1/SPP1/COL1A1/COL5A1/COL5A2/COL1A2/COL8A1/COL3A1/ITGA11/COL6A3/COL8A2,14
R-HSA-446728,Cell junction organization,29/428,298/11230,0.09731543624161074,2.553393338769366,5.409786153437174,3.354262809892841e-6,2.2928151707096458e-5,1.7235893386014462e-5,WT1/H3C12/H2BC17/H3C10/H3C2/H2AC14/H2BC13/H3C8/H2BC9/H4C14/H3C3/H2BC6/H2BC7/H3C7/H2AC4/H2BC14/H2BC10/EZH2/H2AC18/PSMD3/H3C13/H2AC7/H4C9/CDH11/H2BC3/H2AX/ADAM19/H2BC11/H2BC15,29
R-HSA-5693579,Homologous DNA Pairing and Strand Exchange,10/428,43/11230,0.23255813953488372,6.1019343620951965,6.671947413986686,3.6066543484971314e-6,2.449224750384653e-5,1.8411678889472803e-5,EXO1/RAD51/RAD51AP1/BRIP1/BLM/CHEK1/XRCC2/BRCA1/BRCA2/RMI1,10
R-HSA-69242,S Phase,19/428,150/11230,0.12666666666666668,3.323520249221184,5.702463969961073,4.0793101617806704e-06,2.752209907850725e-5,2.0689324265490484e-5,CDC6/UBE2C/CCNE2/CDCA5/CDC45/CCNE1/E2F1/ESCO2/CCNA2/ORC1/GINS1/PSMD3/UBE2S/CDC25A/PTK6/MCM2/FEN1/MCM6/POLD4,19
R-HSA-176814,Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins,12/428,64/11230,0.1875,4.919684579439252,6.2593989766416955,4.370960451510062e-6,2.929953489754164e-5,2.202548492373831e-5,NEK2/UBE2C/PLK1/CDC20/CDK1/PTTG1/BUB1B/CCNA2/PSMD3/CCNB1/UBE2S/MAD2L1,12
R-HSA-6811434,COPI-dependent Golgi-to-ER retrograde traffic,15/428,100/11230,0.15,3.935747663551402,5.869640203048414,5.285588053552263e-6,3.520337171564617e-5,2.6463605504290015e-5,KIF4A/TUBB3/KIF26B/KIF20A/KIF2C/KIF18B/KIFC1/KIF15/KIF23/KIF11/CENPE/KIFC2/RACGAP1/TUBA1C/KDELR3,15
R-HSA-1566977,Fibronectin matrix formation,7/428,20/11230,0.35,9.18341121495327,7.2909967631591845,5.602420723717435e-6,3.707589256014277e-5,2.787124490109512e-5,CEACAM6/FN1/COL1A1/COL5A1/COL5A2/COL1A2/COL3A1,7
R-HSA-8852135,Protein ubiquitination,13/428,78/11230,0.16666666666666666,4.373052959501558,5.9502391338331515,6.874905412891906e-6,4.5209029898700574e-5,3.398520863668084e-5,UBE2C/H2BC17/UBE2T/H2BC13/H2BC9/H2BC6/H2BC7/H2BC14/H2BC10/UBE2S/H2BC3/H2BC11/H2BC15,13
R-HSA-9006931,Signaling by Nuclear Receptors,28/428,296/11230,0.0945945945945946,2.4820030310684515,5.143346126647786,8.522893797882316e-6,5.569362676729387e-5,4.1866846726439446e-5,H3C12/H2BC17/H3C10/MMP9/H3C2/H2AC14/H2BC13/H3C8/H2BC9/H4C14/H3C3/H2BC6/H2BC7/H3C7/H2AC4/H2BC14/H2BC10/H2AC18/KPNA2/CRABP2/H3C13/H2AC7/H4C9/H2BC3/H2AX/H2BC11/H2BC15/CTSD,28
R-HSA-5685942,HDR through Homologous Recombination (HRR),12/428,70/11230,0.17142857142857143,4.497997329773031,5.843549608046506,1.1510062898891355e-5,7.474347094967574e-5,5.618728073011439e-5,EXO1/EME1/RAD51/RAD51AP1/BRIP1/BLM/CHEK1/XRCC2/BRCA1/BRCA2/RMI1/POLD4,12
R-HSA-195721,Signaling by WNT,29/428,318/11230,0.09119496855345911,2.392802562746135,5.015234882530106,1.1929561006708733e-5,7.698642165198989e-5,5.787338520417052e-5,H3C12/H2BC17/H3C10/H3C2/H2AC14/H2BC13/H3C8/H2BC9/H4C14/H3C3/H2BC6/H2BC7/H3C7/LEF1/H2AC4/H2BC14/H2BC10/H2AC18/PSMD3/H3C13/H2AC7/H4C9/H2BC3/H2AX/H2BC11/H2BC15/BCL9/SFRP2/CLTC,29
