"symbol","HR","HR_lower","HR_upper","pvalue","padj"
"PDCD1",0.996213510932989,0.992917574100785,0.999520388451394,0.0248524859380688,0.327342240623868
"ERCC6L",1.00127066218465,1.00015444202199,1.00238812810236,0.0256599389326552,0.327342240623868
"PRAME",1.00008496746416,1.00000991871063,1.00016002184995,0.0264859889993013,0.327342240623868
"NKX2-5",1.00187454233105,1.00021551126455,1.00353632518859,0.0267734140051305,0.327342240623868
"GK",0.998000392552618,0.996233720140913,0.999770197895227,0.0268148254389071,0.327342240623868
"TAP1",0.999939529504168,0.999885394496399,0.999993667442871,0.0285811750355811,0.327342240623868
"CCNB1",1.0002266909473,1.00002338643149,1.00043003679486,0.0288560723543319,0.327342240623868
"PLK1",1.00026055663947,1.00002580650045,1.0004953618847,0.0295960831140074,0.327342240623868
"HOTAIR",1.00077719909654,1.00007661247748,1.00147827649961,0.0296767107787879,0.327342240623868
"CST1",0.999671816937453,0.999375864269661,0.999967857247928,0.0298003949292846,0.327342240623868
"LEF1",0.999626864238525,0.999290006637333,0.999963835393383,0.0299861641136357,0.327342240623868
"FKBP10",1.00006131464661,1.00000559392942,1.00011703846858,0.0310262983727855,0.327342240623868
"TIGIT",0.998498136684566,0.99713380453359,0.999864335588237,0.031205412049697,0.327342240623868
"FN1",1.00000164116339,1.00000014369795,1.00000313863107,0.0317102751802335,0.327342240623868
"KMO",1.00037741141558,1.0000324293891,1.0007225124508,0.0320135420661139,0.327342240623868
"INHBA",1.00039520005046,1.00003381064328,1.00075672005552,0.0320834565517477,0.327342240623868
"FUT7",0.991869900956961,0.984471203708699,0.999324202392289,0.0326038088270785,0.327342240623868
"PASK",0.998841796283887,0.997773567459651,0.999911168767223,0.0337805865708261,0.327823278941217
"P4HA3",1.00086043113587,1.00006514169679,1.00165635301905,0.0339577898504847,0.327823278941217
"TIMELESS",1.00024731317627,1.00001713999014,1.00047753934119,0.0352102617674261,0.331631270866498
"IL21R",0.998492435561941,0.997081713060803,0.999905154025845,0.0364876293282117,0.331631270866498
"SEMA7A",1.00092357987357,1.00005515470299,1.00179275916483,0.0371146126096012,0.331631270866498
"LAMP3",0.999585917038564,0.999195258653852,0.999976728160164,0.0378337962692241,0.331631270866498
"SH2D2A",0.997989144941116,0.996094855708048,0.999887036573773,0.0378473011003165,0.331631270866498
"HOXC13",1.00060166451068,1.00002945098235,1.00117420545769,0.0393153705662412,0.331631270866498
"IL4I1",0.999262617581831,0.998558631435691,0.999967100039833,0.0402219471767235,0.331631270866498
"MAD2L1",1.0003741249947,1.0000165856268,1.00073179219489,0.040276657229519,0.331631270866498
"CHEK1",1.00073494962526,1.00003250162408,1.00143789104359,0.0402978237507099,0.331631270866498
"TFRC",1.00003930757317,1.0000014884345,1.00007712814212,0.0416397101291906,0.337147330400866
"LAG3",0.998804332973219,0.997642753292077,0.999967265109789,0.0438940463897706,0.344746915593105
"ITGA11",1.00008328477607,1.0000022158881,1.00016436023619,0.0440579890700853,0.344746915593105
"ETV7",0.998725734049205,0.99748058995711,0.999972432441029,0.0451476746465361,0.344746915593105
"CD24",1.00000250980672,1.0000000522356,1.00000496738387,0.0453252916915238,0.344746915593105
"GAL3ST2",1.0027740234055,1.00004262920229,1.00551287780498,0.0465253435510415,0.348568502297386
"S100A11",1.00001611716804,1.0000001980928,1.0000320364967,0.0472164505104029,0.348568502297386
"ADAMDEC1",0.999370657126552,0.998732494263847,1.00000922775795,0.0534027011636163,0.388523999770078
"ESCO2",1.00089145772411,0.999969891331406,1.001813873427,0.0579731240719145,0.406849815736044
"FAM72D",1.00107092021451,0.999956704888028,1.00218637707054,0.0595967957057242,0.406849815736044
"GBP5",0.999802829175598,0.999597416079533,1.0000082844832,0.059979942664787,0.406849815736044
"COL12A1",1.00001175212278,0.999999474419271,1.00002402997703,0.0606467854734353,0.406849815736044
"CENPI",1.00181595511165,0.999914034696474,1.00372149313908,0.0613042386745978,0.406849815736044
"COL11A1",1.00002136267832,0.999998950577687,1.00004377528125,0.0617356178477356,0.406849815736044
"NKX3-2",1.00165748431948,0.999911312235411,1.00340670579093,0.0628381034649649,0.406849815736044
"LTA",0.993960226276351,0.987635702739899,1.00032525016921,0.0628694905901648,0.406849815736044
"UBE2T",1.00029769549551,0.999983609966811,1.00061187967555,0.0632157084211383,0.406849815736044
"TNFRSF9",0.994335661441995,0.988333034755473,1.00037474499667,0.0659613054085452,0.418045689850628
"NXPH4",1.00033963994667,0.99997672107564,1.00070269053088,0.0666208270678292,0.418045689850628
"PKMYT1",1.00034199088658,0.999973863865901,1.00071025342831,0.0686391716990676,0.425393385097925
"LIMD2",0.999654980747876,0.999274919647063,1.00003518639994,0.0753038827594565,0.458290087914154
"PYCARD",0.999812097124284,0.999604252392597,1.00001998507251,0.0764671645538385,0.458290087914154
"SQLE",1.00006325574486,0.999993221135878,1.00013329525872,0.0766859908063525,0.458290087914154
"KLRG2",1.00089632702526,0.999893466615329,1.00190019327135,0.0798314897997521,0.465970452916036
"SRD5A2",0.988601832342804,0.975993144353638,1.00137340980894,0.0800493742346658,0.465970452916036
"ATP6AP1",1.00004409276118,0.999994548439109,1.00009363953791,0.0811073990153949,0.465970452916036
"IRF7",0.999754476881478,0.999476280884398,1.00003275031212,0.083751491406408,0.465970452916036
"UBE2L6",0.999913661792493,0.999815393229154,1.00001194001433,0.0850958994138223,0.465970452916036
